,cName,name,brandName,Prices,recOnly,recPrices,special,specialData,type,wholesalePrices
201,floresense-lavender-chamomile-cbd-3-1-thread-cartridge-0-5g,Floresense - Lavender Chamomile CBD 3:1 Thread Cartridge 0.5g,Floresense,[22.95],False,[],,,Vaporizers,
202,floresense-tropic-truffle-510-cartridge-0-5g,Floresense - Tropic Truffle 510 Cartridge 0.5g,Floresense,[26.49],False,[],,,Vaporizers,
203,foray-blackberry-cream-indica-510-thread-cartridge-1g,Foray - Blackberry Cream Indica 510 Thread Cartridge 1g,Foray,[37.95],False,[],,,Vaporizers,
204,foray-cbd-blood-orange-soft-chews-30-pack,Foray - CBD Blood Orange Soft Chews 30 Pack,Foray,[18.95],False,[],,,Edible,
205,foray-cbd-mint-510-thread-cartridge-1g,Foray - CBD Mint 510 Thread Cartridge 1g,Foray,[47.75],False,[],,,Vaporizers,
206,foray-cinnamon-bun-chocolate-square-1-pack,Foray - Cinnamon Bun Chocolate Square 1 Pack,Foray,[4.75],False,[],,,Edible,
207,foray-edi-s-gumdrops-20-pack,Foray - Edi's Gumdrops 20 Pack,Foray,[14.25],False,[],,,Edible,
208,foray-indica-blackberry-cream-disposable-pen-0-3g,Foray - Indica Blackberry Cream Disposable Pen 0.3g,Foray,[18.95],False,[],,,Vaporizers,
209,foray-mango-haze-balance-510-thread-cartridge-1g,Foray - Mango Haze Balance 510 Thread Cartridge 1g,Foray,[37.95],False,[],,,Vaporizers,
210,foray-maple-caramel-2-pieces,Foray - Maple Caramel 2 Pieces,Foray,[6.49],False,[],,,Edible,
211,foray-raspberry-vanilla-soft-chews-2-pack-2x5g,Foray - Raspberry Vanilla Soft Chews (2-Pack) - 2x5g,Foray,[6.49],False,[],,,Edible,
212,foray-salted-caramel-chocolate-square-1x10g,Foray - Salted Caramel Chocolate Square - 1x10g,Foray,[4.75],False,[],,,Edible,
213,fuego-cannaccino-510-thread-cartridge-1g,Fuego - Cannaccino 510 Thread Cartridge 1g,Fuego,[35.99],False,[],,,Vaporizers,
214,fuego-cherry-blossom-og-510-thread-1g,Fuego - Cherry Blossom OG 510 Thread 1g,Fuego,[35.99],False,[],,,Vaporizers,
215,fuego-strawberry-cannacolada-510-thread-cartridge-1g,Fuego - Strawberry Cannacolada 510 Thread Cartridge 1g,Fuego,[35.99],False,[],,,Vaporizers,
216,futurola-pre-rolled-cones-3pack,Futurola - Pre-Rolled Cones 3pack,Humble and Fume,[1.99],False,[],,,Accessories,
217,grav-sandblasted-frosted-spoon-lake-green,GRAV-Sandblasted/Frosted Spoon Lake Green,Humble and Fume,[27.99],False,[],,,Accessories,
218,grav-sandblasted-frosted-spoon-smoke-grey,GRAV-Sandblasted/Frosted Spoon Smoke Grey,Humble and Fume,[27.99],False,[],,,Accessories,
219,general-admission-banana-kush-distillate-infused-pre-roll-1x1g,General Admission - Banana Kush Distillate Infused Pre-Roll 1x1g,General Admission,[16.75],False,[],,,Concentrate,
220,general-admission-berry-g-33-infused-pre-roll-1x1g,General Admission - Berry G#33 Infused Pre-Roll 1x1g,General Admission,[16.25],False,[],,,Concentrate,
221,general-admission-blue-rocket-hybrid-1-0-disposable-pen-0-3g,General Admission - Blue Rocket Hybrid 1:0 Disposable Pen 0.3g,General Admission,[28.49],False,[],,,Vaporizers,
222,general-admission-peach-ringz-distillate-infused-pre-roll-1g,General Admission - Peach Ringz Distillate Infused Pre-Roll 1g,General Admission,[16.25],False,[],,,Concentrate,
223,general-admission-peach-ringz-sativa-1-0-disposable-pen-0-3g,General Admission - Peach Ringz Sativa 1:0 Disposable Pen 0.3g,General Admission,[28.49],False,[],,,Vaporizers,
224,general-admission-tropic-gsc-infused-pre-roll-3x0-5g,General Admission - Tropic GSC Infused Pre-Roll 3x0.5g,General Admission,[20.95],False,[],,,Concentrate,
225,general-admission-tropic-gsc-sativa-1-0-sativa-disposable-pen-0-3g,General Admission - Tropic GSC Sativa 1:0 Sativa Disposable Pen 0.3g,General Admission,[28.49],False,[],,,Vaporizers,
226,ghost-drops-first-class-funk-3-5g,Ghost Drops - First Class Funk 3.5g,Ghost Drops,[52.25],False,[],,,Flower,
227,ghost-drops-first-class-funk-blunt-1x1g,Ghost Drops - First Class Funk Blunt 1x1g,Ghost Drops,[17.99],False,[],,,Pre-Rolls,
228,ghost-drops-first-class-funk-pre-roll-0-5g,Ghost Drops - First Class Funk Pre-Roll 0.5g,Ghost Drops,[9.49],False,[],,,Pre-Rolls,
229,ghost-drops-hasho-s-gmo-pre-roll-1x1g,Ghost Drops - Hasho's GMO Pre-Roll 1x1g,Ghost Drops,[18.99],False,[],,,Pre-Rolls,
230,ghost-drops-the-triple-threat-pre-rolls-3x0-5g,Ghost Drops - The Triple Threat Pre-Rolls 3x0.5g,Ghost Drops,[23.95],False,[],,,Pre-Rolls,
231,good-supply-banana-kush-510-thread-cartridge-1g,Good Supply - Banana Kush 510 Thread Cartridge 1g,Good Supply,[34.95],False,[27.96],True,"{'bogoSpecials': None, 'saleSpecials': [{'discount': 20, 'discountStacking': None, 'menuType': 'both', 'percentDiscount': True, 'source': None, 'sourceId': None, 'specialId': '63360e1657d10600b157bcd5', 'specialName': 'Bloordale Event Sale!!!', 'specialRestrictions': {'5ba40e01-af12-4a93-9058-d7df4020be04': {'discountType': 'percentDiscount'}, '7ee813e4-b8a5-48ff-96e7-dab77c977bd0': {'discountType': 'percentDiscount'}, 'df0d652a-0763-4526-91e7-05880a0b9cbe': {'discountType': 'percentDiscount'}, '91e55630-a7fc-4e20-af5d-d07d94422c8d': {'discountType': 'percentDiscount'}, 'aa9ba697-3f64-4096-90e1-8cdd54576900': {'discountType': 'percentDiscount'}, 'b964c6b5-58bf-46cc-911d-b6ed326fc419': {'discountType': 'percentDiscount'}}, 'stackingBehavior': None, 'stackingMode': None, 'targetPrice': False, '__typename': 'Products_specialData_saleSpecials'}], '__typename': 'Products_specialData'}",Vaporizers,
232,good-supply-banana-kush-pax-era-pod-0-4g,Good Supply - Banana Kush Pax Era Pod 0.4g,Good Supply,[33.49],False,[26.79],True,"{'bogoSpecials': None, 'saleSpecials': [{'discount': 20, 'discountStacking': None, 'menuType': 'both', 'percentDiscount': True, 'source': None, 'sourceId': None, 'specialId': '63360e1657d10600b157bcd5', 'specialName': 'Bloordale Event Sale!!!', 'specialRestrictions': {'5ba40e01-af12-4a93-9058-d7df4020be04': {'discountType': 'percentDiscount'}, '7ee813e4-b8a5-48ff-96e7-dab77c977bd0': {'discountType': 'percentDiscount'}, 'df0d652a-0763-4526-91e7-05880a0b9cbe': {'discountType': 'percentDiscount'}, '91e55630-a7fc-4e20-af5d-d07d94422c8d': {'discountType': 'percentDiscount'}, 'aa9ba697-3f64-4096-90e1-8cdd54576900': {'discountType': 'percentDiscount'}, 'b964c6b5-58bf-46cc-911d-b6ed326fc419': {'discountType': 'percentDiscount'}}, 'stackingBehavior': None, 'stackingMode': None, 'targetPrice': False, '__typename': 'Products_specialData_saleSpecials'}], '__typename': 'Products_specialData'}",Vaporizers,
233,good-supply-blue-dream-510-thread-cartridge-1g,Good Supply - Blue Dream 510 Thread Cartridge 1g,Good Supply,[34.95],False,[27.96],True,"{'bogoSpecials': None, 'saleSpecials': [{'discount': 20, 'discountStacking': None, 'menuType': 'both', 'percentDiscount': True, 'source': None, 'sourceId': None, 'specialId': '63360e1657d10600b157bcd5', 'specialName': 'Bloordale Event Sale!!!', 'specialRestrictions': {'5ba40e01-af12-4a93-9058-d7df4020be04': {'discountType': 'percentDiscount'}, '7ee813e4-b8a5-48ff-96e7-dab77c977bd0': {'discountType': 'percentDiscount'}, 'df0d652a-0763-4526-91e7-05880a0b9cbe': {'discountType': 'percentDiscount'}, '91e55630-a7fc-4e20-af5d-d07d94422c8d': {'discountType': 'percentDiscount'}, 'aa9ba697-3f64-4096-90e1-8cdd54576900': {'discountType': 'percentDiscount'}, 'b964c6b5-58bf-46cc-911d-b6ed326fc419': {'discountType': 'percentDiscount'}}, 'stackingBehavior': None, 'stackingMode': None, 'targetPrice': False, '__typename': 'Products_specialData_saleSpecials'}], '__typename': 'Products_specialData'}",Vaporizers,
234,good-supply-good-ol-hash-2g,Good Supply - Good Ol' Hash 2g,Good Supply,[28.49],False,[22.79],True,"{'bogoSpecials': None, 'saleSpecials': [{'discount': 20, 'discountStacking': None, 'menuType': 'both', 'percentDiscount': True, 'source': None, 'sourceId': None, 'specialId': '63360e1657d10600b157bcd5', 'specialName': 'Bloordale Event Sale!!!', 'specialRestrictions': {'5ba40e01-af12-4a93-9058-d7df4020be04': {'discountType': 'percentDiscount'}, '7ee813e4-b8a5-48ff-96e7-dab77c977bd0': {'discountType': 'percentDiscount'}, 'df0d652a-0763-4526-91e7-05880a0b9cbe': {'discountType': 'percentDiscount'}, '91e55630-a7fc-4e20-af5d-d07d94422c8d': {'discountType': 'percentDiscount'}, 'aa9ba697-3f64-4096-90e1-8cdd54576900': {'discountType': 'percentDiscount'}, 'b964c6b5-58bf-46cc-911d-b6ed326fc419': {'discountType': 'percentDiscount'}}, 'stackingBehavior': None, 'stackingMode': None, 'targetPrice': False, '__typename': 'Products_specialData_saleSpecials'}], '__typename': 'Products_specialData'}",Concentrate,
235,good-supply-grower-s-choice-white-rhino-wax-1g,Good Supply - Grower's Choice White Rhino Wax 1g,Good Supply,[32.95],False,[26.36],True,"{'bogoSpecials': None, 'saleSpecials': [{'discount': 20, 'discountStacking': None, 'menuType': 'both', 'percentDiscount': True, 'source': None, 'sourceId': None, 'specialId': '63360e1657d10600b157bcd5', 'specialName': 'Bloordale Event Sale!!!', 'specialRestrictions': {'5ba40e01-af12-4a93-9058-d7df4020be04': {'discountType': 'percentDiscount'}, '7ee813e4-b8a5-48ff-96e7-dab77c977bd0': {'discountType': 'percentDiscount'}, 'df0d652a-0763-4526-91e7-05880a0b9cbe': {'discountType': 'percentDiscount'}, '91e55630-a7fc-4e20-af5d-d07d94422c8d': {'discountType': 'percentDiscount'}, 'aa9ba697-3f64-4096-90e1-8cdd54576900': {'discountType': 'percentDiscount'}, 'b964c6b5-58bf-46cc-911d-b6ed326fc419': {'discountType': 'percentDiscount'}}, 'stackingBehavior': None, 'stackingMode': None, 'targetPrice': False, '__typename': 'Products_specialData_saleSpecials'}], '__typename': 'Products_specialData'}",Concentrate,
236,good-supply-growers-choice-hybrid-pre-roll-1x1g,Good Supply - Growers Choice Hybrid Pre-Roll 1x1g,Good Supply,[6.25],False,[5],True,"{'bogoSpecials': None, 'saleSpecials': [{'discount': 20, 'discountStacking': None, 'menuType': 'both', 'percentDiscount': True, 'source': None, 'sourceId': None, 'specialId': '63360e1657d10600b157bcd5', 'specialName': 'Bloordale Event Sale!!!', 'specialRestrictions': {'5ba40e01-af12-4a93-9058-d7df4020be04': {'discountType': 'percentDiscount'}, '7ee813e4-b8a5-48ff-96e7-dab77c977bd0': {'discountType': 'percentDiscount'}, 'df0d652a-0763-4526-91e7-05880a0b9cbe': {'discountType': 'percentDiscount'}, '91e55630-a7fc-4e20-af5d-d07d94422c8d': {'discountType': 'percentDiscount'}, 'aa9ba697-3f64-4096-90e1-8cdd54576900': {'discountType': 'percentDiscount'}, 'b964c6b5-58bf-46cc-911d-b6ed326fc419': {'discountType': 'percentDiscount'}}, 'stackingBehavior': None, 'stackingMode': None, 'targetPrice': False, '__typename': 'Products_specialData_saleSpecials'}], '__typename': 'Products_specialData'}",Pre-Rolls,
237,good-supply-growers-choice-indica-28g,Good Supply - Growers Choice Indica 28g,Good Supply,[87.99],False,[70.39],True,"{'bogoSpecials': None, 'saleSpecials': [{'discount': 20, 'discountStacking': None, 'menuType': 'both', 'percentDiscount': True, 'source': None, 'sourceId': None, 'specialId': '63360e1657d10600b157bcd5', 'specialName': 'Bloordale Event Sale!!!', 'specialRestrictions': {'5ba40e01-af12-4a93-9058-d7df4020be04': {'discountType': 'percentDiscount'}, '7ee813e4-b8a5-48ff-96e7-dab77c977bd0': {'discountType': 'percentDiscount'}, 'df0d652a-0763-4526-91e7-05880a0b9cbe': {'discountType': 'percentDiscount'}, '91e55630-a7fc-4e20-af5d-d07d94422c8d': {'discountType': 'percentDiscount'}, 'aa9ba697-3f64-4096-90e1-8cdd54576900': {'discountType': 'percentDiscount'}, 'b964c6b5-58bf-46cc-911d-b6ed326fc419': {'discountType': 'percentDiscount'}}, 'stackingBehavior': None, 'stackingMode': None, 'targetPrice': False, '__typename': 'Products_specialData_saleSpecials'}], '__typename': 'Products_specialData'}",Flower,
238,good-supply-growers-choice-indica-pre-roll-1x1g,Good Supply - Growers Choice Indica Pre-Roll 1x1g,Good Supply,[6.25],False,[5],True,"{'bogoSpecials': None, 'saleSpecials': [{'discount': 20, 'discountStacking': None, 'menuType': 'both', 'percentDiscount': True, 'source': None, 'sourceId': None, 'specialId': '63360e1657d10600b157bcd5', 'specialName': 'Bloordale Event Sale!!!', 'specialRestrictions': {'5ba40e01-af12-4a93-9058-d7df4020be04': {'discountType': 'percentDiscount'}, '7ee813e4-b8a5-48ff-96e7-dab77c977bd0': {'discountType': 'percentDiscount'}, 'df0d652a-0763-4526-91e7-05880a0b9cbe': {'discountType': 'percentDiscount'}, '91e55630-a7fc-4e20-af5d-d07d94422c8d': {'discountType': 'percentDiscount'}, 'aa9ba697-3f64-4096-90e1-8cdd54576900': {'discountType': 'percentDiscount'}, 'b964c6b5-58bf-46cc-911d-b6ed326fc419': {'discountType': 'percentDiscount'}}, 'stackingBehavior': None, 'stackingMode': None, 'targetPrice': False, '__typename': 'Products_specialData_saleSpecials'}], '__typename': 'Products_specialData'}",Pre-Rolls,
239,good-supply-growers-choice-sativa-28g,Good Supply - Growers Choice Sativa 28g,Good Supply,[87.99],False,[70.39],True,"{'bogoSpecials': None, 'saleSpecials': [{'discount': 20, 'discountStacking': None, 'menuType': 'both', 'percentDiscount': True, 'source': None, 'sourceId': None, 'specialId': '63360e1657d10600b157bcd5', 'specialName': 'Bloordale Event Sale!!!', 'specialRestrictions': {'5ba40e01-af12-4a93-9058-d7df4020be04': {'discountType': 'percentDiscount'}, '7ee813e4-b8a5-48ff-96e7-dab77c977bd0': {'discountType': 'percentDiscount'}, 'df0d652a-0763-4526-91e7-05880a0b9cbe': {'discountType': 'percentDiscount'}, '91e55630-a7fc-4e20-af5d-d07d94422c8d': {'discountType': 'percentDiscount'}, 'aa9ba697-3f64-4096-90e1-8cdd54576900': {'discountType': 'percentDiscount'}, 'b964c6b5-58bf-46cc-911d-b6ed326fc419': {'discountType': 'percentDiscount'}}, 'stackingBehavior': None, 'stackingMode': None, 'targetPrice': False, '__typename': 'Products_specialData_saleSpecials'}], '__typename': 'Products_specialData'}",Flower,
240,good-supply-growers-choice-sativa-pre-roll-1x1g,Good Supply - Growers Choice Sativa Pre-Roll 1x1g,Good Supply,[6.25],False,[5],True,"{'bogoSpecials': None, 'saleSpecials': [{'discount': 20, 'discountStacking': None, 'menuType': 'both', 'percentDiscount': True, 'source': None, 'sourceId': None, 'specialId': '63360e1657d10600b157bcd5', 'specialName': 'Bloordale Event Sale!!!', 'specialRestrictions': {'5ba40e01-af12-4a93-9058-d7df4020be04': {'discountType': 'percentDiscount'}, '7ee813e4-b8a5-48ff-96e7-dab77c977bd0': {'discountType': 'percentDiscount'}, 'df0d652a-0763-4526-91e7-05880a0b9cbe': {'discountType': 'percentDiscount'}, '91e55630-a7fc-4e20-af5d-d07d94422c8d': {'discountType': 'percentDiscount'}, 'aa9ba697-3f64-4096-90e1-8cdd54576900': {'discountType': 'percentDiscount'}, 'b964c6b5-58bf-46cc-911d-b6ed326fc419': {'discountType': 'percentDiscount'}}, 'stackingBehavior': None, 'stackingMode': None, 'targetPrice': False, '__typename': 'Products_specialData_saleSpecials'}], '__typename': 'Products_specialData'}",Pre-Rolls,
241,good-supply-hash-bats-jean-guy-hash-infused-pre-roll-3x0-5g,Good Supply - Hash Bats: Jean Guy Hash-Infused Pre-Roll 3x0.5g,Good Supply,[21.75],False,[17.4],True,"{'bogoSpecials': None, 'saleSpecials': [{'discount': 20, 'discountStacking': None, 'menuType': 'both', 'percentDiscount': True, 'source': None, 'sourceId': None, 'specialId': '63360e1657d10600b157bcd5', 'specialName': 'Bloordale Event Sale!!!', 'specialRestrictions': {'5ba40e01-af12-4a93-9058-d7df4020be04': {'discountType': 'percentDiscount'}, '7ee813e4-b8a5-48ff-96e7-dab77c977bd0': {'discountType': 'percentDiscount'}, 'df0d652a-0763-4526-91e7-05880a0b9cbe': {'discountType': 'percentDiscount'}, '91e55630-a7fc-4e20-af5d-d07d94422c8d': {'discountType': 'percentDiscount'}, 'aa9ba697-3f64-4096-90e1-8cdd54576900': {'discountType': 'percentDiscount'}, 'b964c6b5-58bf-46cc-911d-b6ed326fc419': {'discountType': 'percentDiscount'}}, 'stackingBehavior': None, 'stackingMode': None, 'targetPrice': False, '__typename': 'Products_specialData_saleSpecials'}], '__typename': 'Products_specialData'}",Concentrate,
242,good-supply-hash-bats-pineapple-express-hash-infused-pre-roll-3x0-5g,Good Supply - Hash Bats: Pineapple Express Hash Infused Pre-Roll 3x0.5g,Good Supply,[21.75],False,[17.4],True,"{'bogoSpecials': None, 'saleSpecials': [{'discount': 20, 'discountStacking': None, 'menuType': 'both', 'percentDiscount': True, 'source': None, 'sourceId': None, 'specialId': '63360e1657d10600b157bcd5', 'specialName': 'Bloordale Event Sale!!!', 'specialRestrictions': {'5ba40e01-af12-4a93-9058-d7df4020be04': {'discountType': 'percentDiscount'}, '7ee813e4-b8a5-48ff-96e7-dab77c977bd0': {'discountType': 'percentDiscount'}, 'df0d652a-0763-4526-91e7-05880a0b9cbe': {'discountType': 'percentDiscount'}, '91e55630-a7fc-4e20-af5d-d07d94422c8d': {'discountType': 'percentDiscount'}, 'aa9ba697-3f64-4096-90e1-8cdd54576900': {'discountType': 'percentDiscount'}, 'b964c6b5-58bf-46cc-911d-b6ed326fc419': {'discountType': 'percentDiscount'}}, 'stackingBehavior': None, 'stackingMode': None, 'targetPrice': False, '__typename': 'Products_specialData_saleSpecials'}], '__typename': 'Products_specialData'}",Concentrate,
243,good-supply-hash-bats-starwalker-kush-hash-infused-pre-roll-3x0-5g,Good Supply - Hash Bats: Starwalker Kush Hash-Infused Pre-Roll 3x0.5g,Good Supply,[21.75],False,[17.4],True,"{'bogoSpecials': None, 'saleSpecials': [{'discount': 20, 'discountStacking': None, 'menuType': 'both', 'percentDiscount': True, 'source': None, 'sourceId': None, 'specialId': '63360e1657d10600b157bcd5', 'specialName': 'Bloordale Event Sale!!!', 'specialRestrictions': {'5ba40e01-af12-4a93-9058-d7df4020be04': {'discountType': 'percentDiscount'}, '7ee813e4-b8a5-48ff-96e7-dab77c977bd0': {'discountType': 'percentDiscount'}, 'df0d652a-0763-4526-91e7-05880a0b9cbe': {'discountType': 'percentDiscount'}, '91e55630-a7fc-4e20-af5d-d07d94422c8d': {'discountType': 'percentDiscount'}, 'aa9ba697-3f64-4096-90e1-8cdd54576900': {'discountType': 'percentDiscount'}, 'b964c6b5-58bf-46cc-911d-b6ed326fc419': {'discountType': 'percentDiscount'}}, 'stackingBehavior': None, 'stackingMode': None, 'targetPrice': False, '__typename': 'Products_specialData_saleSpecials'}], '__typename': 'Products_specialData'}",Concentrate,
244,good-supply-jean-guy,Good Supply - Jean Guy,Good Supply,"[16.99, 99.99]",False,"[13.59, 79.99]",True,"{'bogoSpecials': None, 'saleSpecials': [{'discount': 20, 'discountStacking': None, 'menuType': 'both', 'percentDiscount': True, 'source': None, 'sourceId': None, 'specialId': '63360e1657d10600b157bcd5', 'specialName': 'Bloordale Event Sale!!!', 'specialRestrictions': {'5ba40e01-af12-4a93-9058-d7df4020be04': {'discountType': 'percentDiscount'}, '7ee813e4-b8a5-48ff-96e7-dab77c977bd0': {'discountType': 'percentDiscount'}, 'df0d652a-0763-4526-91e7-05880a0b9cbe': {'discountType': 'percentDiscount'}, '91e55630-a7fc-4e20-af5d-d07d94422c8d': {'discountType': 'percentDiscount'}, 'aa9ba697-3f64-4096-90e1-8cdd54576900': {'discountType': 'percentDiscount'}, 'b964c6b5-58bf-46cc-911d-b6ed326fc419': {'discountType': 'percentDiscount'}}, 'stackingBehavior': None, 'stackingMode': None, 'targetPrice': False, '__typename': 'Products_specialData_saleSpecials'}], '__typename': 'Products_specialData'}",Flower,
