,seller,cName,name,brandName,Prices,recOnly,recPrices,special,specialData,type,wholesalePrices
217,toke,quick-strawberry-lime-1-1-gummies,Quick Strawberry Lime 1:1 Gummies,Wana,7.96,False,,,,Edible,
218,toke,raw-wood-pokers-small,RAW Wood Pokers Small,Smoke Arsenal Inc.,0.88,False,,,,Accessories,
219,toke,re-mix-fast-acting-dissolvable-thc-powder-2-pack,RE : MIX Fast Acting Dissolvable THC Powder | 2-Pack,Edison Cannabis Co.,7.08,False,,,,Edible,
220,toke,riff-510-vape-battery-batteries,RIFF - 510 Vape Battery - Batteries,,8.85,False,,,,Accessories,
221,toke,rntz,RNTZ,Strains Limited,44.24,False,,,,Flower,
222,toke,rso-1g,RSO | 1g,Ellevia,29.2,False,,,,Concentrate,
223,toke,rainbow-sherb-cartridge-0-95g,Rainbow Sherb Cartridge | 0.95g,General Admission,37.17,False,,,,Vaporizers,
224,toke,raspberry-hippie-crippler-honey-oil-cartridge-1g,Raspberry Hippie Crippler Honey Oil Cartridge | 1g,Pura Vida,35.4,False,,,,Vaporizers,
225,toke,raw-hemp-plastic-70mm-rolling-machine,Raw Hemp Plastic 70mm Rolling Machine,Smoke Arsenal Inc.,4.42,False,,,,Accessories,
226,toke,raw-hemp-plastic-79mm-rolling-machine,Raw Hemp Plastic 79mm Rolling Machine,Smoke Arsenal Inc.,4.42,False,,,,Accessories,
227,toke,real-fruit-raspberry-soft-chew-2-pack,Real Fruit Raspberry Soft Chew | 2-Pack,Wyld,7.97,False,,,,Edible,
228,toke,relief-stick-30g,Relief Stick | 30g,Wildflower,35.4,False,,,,Topicals,
229,toke,rockstar-kush-pre-roll-1g,Rockstar Kush Pre-Roll | 1g,Spinach,10.62,False,,,,Pre-Rolls,
230,toke,root-beer-float-pre-roll-3-pack-1-5g,Root Beer Float Pre-Roll 3-pack | 1.5g,Bold Growth,22.12,False,,,,Pre-Rolls,
231,toke,rootbeer-redebles-4-pack-10mg,Rootbeer Redebles 4-pack | 10mg,Redecan,6.2,False,,,,Edible,
232,toke,roul-infus-water-hash-infused-pre-roll-1g,Roulé Infusé Water Hash Infused Pre-Roll | 1g,Beurre Blanc,19.47,False,,,,Pre-Rolls,
233,toke,s-mores-chocolate-10mg,S'Mores Chocolate | 10mg,Back Forty,4.42,False,,,,Edible,
234,toke,sourz-blue-raspberry-watermelon,SOURZ Blue Raspberry Watermelon,Spinach,7.96,False,,,,Edible,
235,toke,sourz-cherry-lime-gummies,SOURZ Cherry Lime Gummies,Spinach,7.96,False,,,,Edible,
236,toke,sourz-peach-orange-1-1,SOURZ Peach Orange 1:1,Spinach,7.96,False,,,,Edible,
237,toke,sourz-strawberry-mango-gummies,SOURZ Strawberry Mango Gummies,Spinach,7.96,False,,,,Edible,
238,toke,sage-n-sour-pre-roll-3-pack-1-5g,Sage N' Sour Pre-Roll 3-pack | 1.5g,MTL Cannabis,15.93,False,,,,Pre-Rolls,
239,toke,salted-caramel-pretzel-bites,Salted Caramel Pretzel Bites,Bogart's Kitchen,7.96,False,,,,Edible,
240,toke,sativa-maui-wowie-cartridge-1g,Sativa Maui Wowie Cartridge | 1g,Ambr,39.82,False,,,,Vaporizers,
241,toke,sativa-shatter-1g,Sativa Shatter | 1g,Blendcraft,54.87,False,,,,Concentrate,
242,toke,selects-pre-roll-1g,Selects Pre-Roll | 1g,Simply Bare,15.93,False,,,,Pre-Rolls,
243,toke,se-orita,Señorita,SEÑORITA,10.62,False,,,,Edible,
244,toke,slurricane-mint,Slurricane Mint,Space Flower,35.4,False,,,,Flower,
245,toke,soothe-nourishing-hand-treatment,Soothe Nourishing Hand Treatment,Nuveev,26.55,False,,,,Topicals,
246,toke,sour-apple-thc-gummies,Sour Apple THC Gummies,Pearls,6.19,False,,,,Edible,
247,toke,sour-blue-razzberry-gummies-4-pack,Sour Blue Razzberry Gummies 4-pack,SHRED,5.31,False,,,,Edible,
248,toke,sour-blueberry-hash-2g,Sour Blueberry Hash | 2g,RAD,31.86,False,,,,Concentrate,
249,toke,sour-cherry-sour-peach-soft-chews,Sour Cherry & Sour Peach Soft Chews,San Rafael '71,8.85,False,,,,Edible,
250,toke,sour-kush-pre-roll-7-pack-3-5g,Sour Kush Pre-Roll 7-pack | 3.5g,Good Supply,39.82,False,,,,Pre-Rolls,
251,toke,sour-megamelon-gummies-2-pack,Sour Megamelon Gummies 2-pack,SHRED,5.31,False,,,,Edible,
252,toke,sour-passionfruit-sativa-gummies,Sour Passionfruit Sativa Gummies,Wana,7.96,False,,,,Edible,
253,toke,space-guava-cartridge-1g,Space Guava Cartridge | 1g,BZAM,42.48,False,,,,Vaporizers,
254,toke,sparkling-blood-orange-low-dose-1-1-sparkling-beverage,Sparkling Blood Orange Low Dose 1:1 Sparkling Beverage,Little Victory,5.31,False,,,,Edible,
255,toke,sparkling-dark-cherry-low-dose-1-1-sparkling-beverage,Sparkling Dark Cherry Low Dose 1:1 Sparkling Beverage,Little Victory,5.31,False,,,,Edible,
256,toke,spicy-ginger-cookie,Spicy Ginger Cookie,Slow Ride Bakery,6.19,False,,,,Edible,
257,toke,spinach-green-510-thread-battery,Spinach - Green 510 Thread Battery,Spinach,10.62,False,,,,Accessories,
258,toke,standard-2-scent-bomb-spray-bottle,Standard 2 Scent Bomb Spray Bottle,Smoke Arsenal Inc.,5.31,False,,,,Accessories,
259,toke,starwalker-kush-pre-roll-1g,Starwalker Kush Pre-Roll | 1g,Good Supply,7.96,False,,,,Pre-Rolls,
260,toke,strawberry-10-1-sour-soft-chews,Strawberry 10:1 Sour Soft Chews,Wana,7.96,False,,,,Edible,
261,toke,strawberry-alien-og-shatter-1g,Strawberry Alien OG Shatter | 1g,RAD,39.82,False,,,,Concentrate,
262,toke,strawberry-cannacolada-cartridge-1g,Strawberry Cannacolada Cartridge | 1g,Fuego,35.4,False,,,,Vaporizers,
263,toke,strawberry-diesel-99-ken-niionhont-sa-kaienkw-ra-water-ha-infused-pre-roll-1g,Strawberry Diesel 99 Ken’niionhontésa Kaienkwá:ra Water Ha Infused Pre-Roll | 1g,SOVE7EIGN,18.58,False,,,,Pre-Rolls,
264,toke,strawberry-fruit-chews,Strawberry Fruit Chews,Olli,7.96,False,,,,Edible,
265,toke,strawberry-ice-sativa-1-0-cartridge-1g,Strawberry Ice Sativa 1.0 Cartridge | 1g,Kolab Project,48.67,False,,,,Vaporizers,
266,toke,strawnana-indica-1-0-cartridge-0-95g,Strawnana Indica 1:0 Cartridge | 0.95g,General Admission,35.4,False,,,,Vaporizers,
267,toke,sugar-free-1-1-tropical-fruit-gems-4-pack,Sugar Free 1:1 Tropical Fruit Gems | 4-Pack,Olli,7.96,False,,,,Edible,
268,toke,summer-punch-sparkling-beverage,Summer Punch Sparkling Beverage,Phresh Cannabis Cultivation,6.19,False,,,,Edible,
269,toke,super-lemon-haze,Super Lemon Haze,Versus,101.77,False,,,,Flower,
270,toke,thc-coffee-pods-2-pack,THC Coffee Pods 2-pack,Steeprock Functional Coffee,10.62,False,,,,Edible,
271,toke,thc-solid-milk-chocolate,THC Solid Milk Chocolate,Chowie Wowie,5.31,False,,,,Edible,
272,toke,thca-diamond-dust-1g,THCA Diamond Dust | 1g,Bold Growth,53.1,False,,,,Concentrate,
273,toke,toke-face-mask,TOKE Face Mask,,10.62,False,,,,Apparel,
274,toke,toke-t-shirt-black-large,TOKE T-shirt Black LARGE,,22.12,False,,,,Apparel,
275,toke,toke-t-shirt-black-medium,TOKE T-shirt Black MEDIUM,,22.12,False,,,,Apparel,
276,toke,toke-t-shirt-blue-xlarge,TOKE T-shirt Blue XLARGE,,22.12,False,,,,Apparel,
277,toke,toke-t-shirt-green-large,TOKE T-shirt Green LARGE,,22.12,False,,,,Apparel,
278,toke,toke-t-shirt-green-medium,TOKE T-shirt Green MEDIUM,,22.12,False,,,,Apparel,
279,toke,toke-t-shirt-green-small,TOKE T-shirt Green SMALL,,22.15,False,,,,Apparel,
280,toke,toke-t-shirt-red-large,TOKE T-shirt Red LARGE,,22.12,False,,,,Apparel,
281,toke,toke-t-shirt-red-medium,TOKE T-shirt Red MEDIUM,,22.12,False,,,,Apparel,
282,toke,toke-t-shirt-red-xlarge,TOKE T-shirt Red XLARGE,,22.12,False,,,,Apparel,
283,toke,toke-t-shirt-white-xlarge,TOKE T-shirt White XLARGE,,22.12,False,,,,Apparel,
284,toke,terple,Terple,Tribal,30.97,False,,,,Flower,
285,toke,the-craft-tasting-flight-micro-edition,The Craft Tasting Flight: Micro Edition,Cognōscente,86.72,False,,,,Flower,
286,toke,the-dreamer-bath-bomb,The Dreamer Bath Bomb,Eve & Co.,20.35,False,,,,Topicals,
287,toke,the-grape-unknown,The Grape Unknown,Deep Space,8.85,False,,,,Edible,
288,toke,the-live-duo-blue-bandita-purple-romulan-1g,The Live Duo Blue Bandita & Purple Romulan | 1g,Earthwolf Farms,42.48,False,,,,Concentrate,
289,toke,the-pothead-series-pothead-posters,The Pothead Series - Pothead Posters,,5.0,False,,,,Accessories,
290,toke,the-snack-pack-sour-og-cheese,The Snack Pack Sour OG Cheese,Calyptra Light ,10.62,False,,,,Flower,
291,toke,tremblant-hashish-2g,Tremblant Hashish | 2g,Tremblant Cannabis ,35.4,False,,,,Concentrate,
292,toke,tropical-diesel-cbg-cartridge-1g,Tropical Diesel CBG Cartridge | 1g,Spinach,39.83,False,,,,Vaporizers,
293,toke,tropicana-banana,Tropicana Banana,Argentia Gold,19.47,False,,,,Flower,
294,toke,turmeric-arnica-recovery-balm,Turmeric & Arnica Recovery Balm,Rebound by Stewart Farms,21.24,False,,,,Topicals,
295,toke,twisted-tangie-cartridge-1g,Twisted Tangie Cartridge | 1g,Feather,35.4,False,,,,Vaporizers,
296,toke,twisted-terpene-infused-tips-berry-blue,Twisted Terpene Infused Tips (Berry Blue),Smoke Arsenal Inc.,2.65,False,,,,Accessories,
297,toke,twisted-terpene-infused-tips-electric-lemonade,Twisted Terpene Infused Tips (Electric Lemonade),Smoke Arsenal Inc.,2.65,False,,,,Accessories,
298,toke,twisted-terpene-infused-tips-peach-ice,Twisted Terpene Infused Tips - Peach Ice,Smoke Arsenal Inc.,2.65,False,,,,Accessories,
299,toke,ultra-sour-pre-roll-10-pack-4g,Ultra Sour Pre-Roll 10-pack | 4g,HEXO,21.24,False,,,,Pre-Rolls,
300,toke,unrefined-black-tips,Unrefined Black Tips,RAW,0.88,False,,,,Accessories,
301,toke,unrefined-original-tips,Unrefined Original Tips,RAW,0.89,False,,,,Accessories,
302,toke,upside-down-cake-pre-roll-1g,Upside Down Cake Pre-Roll | 1g,BLKMKT,15.04,False,,,,Pre-Rolls,
303,toke,wappa-redees-pre-roll-10-pack-4g,Wappa Redees Pre-Roll 10-pack | 4g,Redecan,22.12,False,,,,Pre-Rolls,
304,toke,wappa-redees-infused-pre-roll-10-pack-4g,Wappa Redees+ Infused Pre-Roll 10-pack | 4g,Redecan,35.4,False,,,,Pre-Rolls,
305,toke,watermelon-fizz,Watermelon Fizz,Tweed,5.31,False,,,,Edible,
306,toke,watermelon-sour-soft-chews,Watermelon Sour Soft Chews,Wana,7.96,False,,,,Edible,
307,toke,white-chocolate-creamy-caramel,White Chocolate Creamy Caramel,Wabi Sabi,8.85,False,,,,Edible,
308,toke,white-chocolate-macadamia-nut-cookie,White Chocolate Macadamia Nut Cookie,Slow Ride Bakery,6.19,False,,,,Edible,
309,toke,white-rhino-glass-chillum,White Rhino Glass Chillum,Smoke Arsenal Inc.,3.54,False,,,,Accessories,
310,toke,wild-berry-blaze-1-4-gummies-4-pack,Wild Berry Blaze 1:4 Gummies 4-pack,SHRED,5.31,False,,,,Edible,
311,toke,wild-cherry-soft-chews-2-pack,Wild Cherry Soft Chews 2-pack,Kiva,7.97,False,,,,Edible,
312,toke,wood-filter-tips-10-pack,Wood Filter Tips (10 Pack),,8.84,False,,,,Accessories,
313,toke,xmg-alt-black-cherry,XMG ALT Black Cherry,XMG,8.85,False,,,,Edible,
314,toke,xmg-blue-raspberry-beverage,XMG Blue Raspberry Beverage,XMG,8.85,False,,,,Edible,
315,toke,xmg-citrus-beverage,XMG Citrus Beverage,XMG,8.85,False,,,,Edible,
316,toke,xmg-mango-pineapple-beverage,XMG Mango Pineapple Beverage,XMG,8.85,False,,,,Edible,
317,toke,xmg-tropical-fruit-beverage,XMG Tropical Fruit Beverage,XMG,8.85,False,,,,Edible,
318,toke,xmg-watermelon-beverage,XMG Watermelon Beverage,XMG,8.85,False,,,,Edible,
319,toke,zsweet,Zsweet,5 POINTS,23.01,False,,,,Flower,
320,toke,dosi-gmosi-6,dosi-GMOsi #6,OGEN,35.4,False,,,,Flower,
321,Shiva's rose,redecan-black-cherry-punch-black-cherry-punch,Redecan Black Cherry Punch - Black Cherry Punch,Redecan,9.2,False,,,,Flower,
322,Shiva's rose,10-3mm-witches-special-sandblasted-bong,"10"" 3mm Witches Special Sandblasted Bong",Smoke Arsenal,47.5,False,,,,Accessories,
323,Shiva's rose,10-day-glow-straight-tube-purple-62392,"10"" Day Glow Straight Tube - Purple",West Coast Gifts,55.0,False,,,,Accessories,
324,Shiva's rose,10-pinnacle-bong-set-dawn-grey,"10"" Pinnacle Bong Set - Dawn Grey",Pinnacle,165.0,False,,,,Accessories,
325,Shiva's rose,12-tall-7mm-thick-commemorative-50th-anniversary-beaker-tube,"12"" Tall 7mm Thick Commemorative 50th Anniversary Beaker Tube",Cheech & Chong,115.0,False,,,,Accessories,
326,Shiva's rose,12oz-michigan-peach-tree-mason-jar-candle,12oz Michigan Peach Tree Mason Jar Candle,Beamer,19.5,False,,,,Accessories,
327,Shiva's rose,13-5-beaker-tube-w-glass-downstem-pull-out-sugarskull,"13.5"" Beaker Tube W/Glass Downstem & Pull-out Sugarskull",West Coast Gifts,59.9,False,,,,Accessories,
328,Shiva's rose,14-7mm-etched-creatures-glass-bong,"14"" 7mm Etched Creatures Glass Bong",Smoke Arsenal,75.0,False,,,,Accessories,
329,Shiva's rose,14-7mm-etched-nsfw-glass-bong,"14"" 7mm Etched NSFW Glass Bong",Smoke Arsenal,80.0,False,,,,Accessories,
330,Shiva's rose,14-7mm-etched-pirate-skeleton-glass-bong,"14"" 7mm Etched Pirate Skeleton Glass Bong",Smoke Arsenal,80.0,False,,,,Accessories,
331,Shiva's rose,14-7mm-etched-septic-eye-glass-bong,"14"" 7mm Etched Septic Eye Glass Bong",Smoke Arsenal,80.0,False,,,,Accessories,
332,Shiva's rose,14-7mm-etched-skeleton-hand-glass-bong,"14"" 7mm Etched Skeleton Hand Glass Bong",Smoke Arsenal,80.0,False,,,,Accessories,
333,Shiva's rose,14-7mm-hoops-glass-beaker,"14"" 7mm Hoops Glass Beaker",Smoke Arsenal,65.0,False,,,,Accessories,
334,Shiva's rose,14-7mm-pastel-guy-glass-bong,"14"" 7mm Pastel Guy Glass Bong",Smoke Arsenal,80.0,False,,,,Accessories,
335,Shiva's rose,14-7mm-rick-and-morty-i-neon-chrome-glass-bong,"14"" 7mm Rick and Morty I Neon Chrome Glass Bong",Smoke Arsenal,85.0,False,,,,Accessories,
336,Shiva's rose,14-colored-ceramic-bong-yellow,"14"" Colored Ceramic Bong - Yellow",Smoke Arsenal,95.0,False,,,,Accessories,
337,Shiva's rose,14-pink-iridescent-glass-bong,"14"" Pink Iridescent Glass Bong",Smoke Arsenal,75.0,False,,,,Accessories,
338,Shiva's rose,15-tall-fields-of-green-beaker-tube-w-iconic-artwork-signature-decal,"15"" Tall Fields of Green Beaker Tube W/Iconic Artwork & Signature Decal",Cheech & Chong,135.0,False,,,,Accessories,
339,Shiva's rose,16-9mm-hermes-paris-bong,"16"" 9MM Hermes Paris Bong",Smoke Arsenal,115.0,False,,,,Accessories,
340,Shiva's rose,17oz-whipped-triple-moisturize,17oz Whipped Triple Moisturize,HEMPZ,29.95,False,,,,Accessories,
341,Shiva's rose,1-24k-gold-rolling-papers,"1¼"" 24k Gold Rolling Papers",&Shine,30.0,False,,,,Accessories,
342,Shiva's rose,2-5-plain-stripes-hand-pipe,"2.5"" Plain Stripes Hand Pipe",Smoke Arsenal,4.5,False,,,,Accessories,
343,Shiva's rose,33-splitter,33 Splitter,True Fire,29.5,False,,,,Flower,
344,Shiva's rose,4-cartel-pearl-blossom-spoon-pipe,"4"" Cartel Pearl Blossom Spoon Pipe",Cartel Pipes,9.95,False,,,,Accessories,
345,Shiva's rose,4-cartel-rainbow-drill-spoon-pipe,"4"" Cartel Rainbow Drill Spoon Pipe",Cartel Pipes,9.95,False,,,,Accessories,
346,Shiva's rose,4-moustache-ride-hand-pipe-color-changing,4'' Moustache Ride Hand Pipe - Color Changing,Cheech & Chong,30.0,False,,,,Accessories,
347,Shiva's rose,4-moustache-ride-hand-pipe-teal,4'' Moustache Ride Hand Pipe - Teal,Cheech & Chong,30.0,False,,,,Accessories,
348,Shiva's rose,7-glass-hammer-hand-pipe,"7"" Glass Hammer Hand Pipe""",Smoke Arsenal,35.0,False,,,,Accessories,
349,Shiva's rose,7-haunted-trunk-silicone-bong,"7"" Haunted Trunk Silicone Bong",Smoke Arsenal,54.95,False,,,,Accessories,
350,Shiva's rose,7-5-alien-heads-glass-bong,"7.5"" Alien Heads Glass Bong",Smoke Arsenal,50.0,False,,,,Accessories,
351,Shiva's rose,8-ball-kush-shatter-double-infused-pre-roll-1g,8 Ball Kush Shatter Double Infused Pre-Roll | 1g,Shatterizer,14.75,False,,,,Pre-Rolls,
352,Shiva's rose,8-monster-double-filter-silicone-water-pipe,"8"" Monster Double-Filter Silicone Water Pipe",Smoke Arsenal,50.0,False,,,,Accessories,
353,Shiva's rose,8-space-capsule-silicone-dab-rig,"8"" Space Capsule Silicone Dab Rig",Smoke Arsenal,37.5,False,,,,Accessories,
354,Shiva's rose,9-lb-hammer,9 lb Hammer,CALI,31.75,False,,,,Flower,
355,Shiva's rose,9-character-glass-percolator-bong-bart,"9"" Character Glass Percolator Bong Bart",Smoke Arsenal,95.0,False,,,,Accessories,
356,Shiva's rose,9-character-glass-percolator-bong-mario,"9"" Character Glass Percolator Bong Mario",Smoke Arsenal,90.0,False,,,,Accessories,
357,Shiva's rose,9-imperial-bubbler-honeycomb,"9"" Imperial Bubbler - Honeycomb",Red Eye Glass,50.0,False,,,,Accessories,
358,Shiva's rose,afghan-black-hash-2g,Afghan Black Hash | 2g,VORTEX,28.5,False,,,,Concentrate,
359,Shiva's rose,ajax-lady-hand-pipe-colour-changing,Ajax Lady Hand Pipe -  Colour Changing,Cheech & Chong,30.0,False,,,,Accessories,
360,Shiva's rose,arizona-stash-cans-green-tea-lemonade,Arizona Stash Cans - Green Tea Lemonade,Stash Cans,29.95,False,,,,Accessories,
361,Shiva's rose,arizona-stash-cans-iced-tea-lemon,Arizona Stash Cans - Iced Tea Lemon,Stash Cans,29.95,False,,,,Accessories,
362,Shiva's rose,banana-bread-pre-roll-1g,Banana Bread Pre-Roll | 1g,Gage Cannabis Co.,13.75,False,,,,Pre-Rolls,
363,Shiva's rose,beamer-fresh-out-the-dryer-candle-12-oz,"Beamer Fresh Out The Dryer Candle , 12 oz",Beamer,19.95,False,,,,Accessories,
364,Shiva's rose,beamer-smoke-killer-back-in-the-day-orange-creamsicle,Beamer Smoke Killer - Back In The Day Orange Creamsicle,Beamer,19.95,False,,,,Accessories,
365,Shiva's rose,beamer-smoke-killer-bomb-ass-banana-bread-12oz,Beamer Smoke Killer - Bomb Ass Banana Bread 12oz,Beamer,19.95,False,,,,Accessories,
366,Shiva's rose,beamer-smoke-killer-candle-12oz,"Beamer Smoke Killer Candle, 12oz",Beamer,19.95,False,,,,Accessories,
367,Shiva's rose,benny-blunto-3-pack-prerolls-1-5g,Benny Blunto 3-Pack Prerolls | 1.5g,The Loud Plug,20.95,False,,,,Pre-Rolls,
368,Shiva's rose,berry-terps-flavoured-terpenes-filters,Berry Terps Flavoured Terpenes Filters,King Palm,1.75,False,,,,Accessories,
369,Shiva's rose,bic-lighters-donuts-series,Bic Lighters Donuts Series,Bic,2.75,False,,,,Accessories,
370,Shiva's rose,birthday-cake,Birthday Cake,Freedom Cannabis,142.2,False,,,,Flower,
371,Shiva's rose,black-bloordale-circle-large,Black Bloordale Circle - Large,Shivaa's Rose,28.0,False,,,,Apparel,
372,Shiva's rose,black-bloordale-text-shirt,Black Bloordale Text Shirt,Shivaa's Rose,28.0,False,,,,Apparel,
373,Shiva's rose,black-cherry-rapid-seltzer,Black Cherry Rapid Seltzer,Versus,5.2,False,,,,Edible,
374,Shiva's rose,blazy-susan-pink-cotton-buds,Blazy Susan Pink Cotton Buds,Blazy Susan,8.5,False,,,,Accessories,
375,Shiva's rose,blazy-susan-silicone-ashtray,Blazy Susan Silicone Ashtray,Blazy Susan,21.95,False,,,,Accessories,
376,Shiva's rose,blood-orange-yuzu-vanilla-sparkling-juice,Blood Orange Yuzu & Vanilla Sparkling Juice,Collective Project,8.75,False,,,,Edible,
377,Shiva's rose,blue-dream-pre-roll-10-pack-3g,Blue Dream Pre-Roll 10-pack | 3g,Pure Sunfarms,19.5,False,,,,Pre-Rolls,
378,Shiva's rose,blue-raspberry-cbd-pure-chews-100mg,Blue Raspberry CBD Pure Chews | 100mg,Pure Extracts,10.2,False,9.18,True,"{'bogoSpecials': None, 'saleSpecials': [{'discount': 10, 'discountStacking': None, 'menuType': 'both', 'percentDiscount': True, 'source': None, 'sourceId': None, 'specialId': '60ac6e0f90f74900cb770758', 'specialName': 'Sweet n Sour Saturdays', 'specialRestrictions': {'chocolates': {'discountType': 'percentDiscount'}, 'baked-goods': {'discountType': 'percentDiscount'}, 'gummies': {'discountType': 'percentDiscount'}, 'chews': {'discountType': 'percentDiscount'}, 'hard-candy': {'discountType': 'percentDiscount'}, 'capsules-tablets': {'discountType': 'percentDiscount'}}, 'stackingBehavior': None, 'stackingMode': None, 'targetPrice': False, '__typename': 'Products_specialData_saleSpecials'}], '__typename': 'Products_specialData'}",Edible,
379,Shiva's rose,blue-razzleberry-3-1-cbg-thc-gummies,Blue Razzleberry 3:1 CBG/THC Gummies,Pearls,4.75,False,4.28,True,"{'bogoSpecials': None, 'saleSpecials': [{'discount': 10, 'discountStacking': None, 'menuType': 'both', 'percentDiscount': True, 'source': None, 'sourceId': None, 'specialId': '60ac6e0f90f74900cb770758', 'specialName': 'Sweet n Sour Saturdays', 'specialRestrictions': {'chocolates': {'discountType': 'percentDiscount'}, 'baked-goods': {'discountType': 'percentDiscount'}, 'gummies': {'discountType': 'percentDiscount'}, 'chews': {'discountType': 'percentDiscount'}, 'hard-candy': {'discountType': 'percentDiscount'}, 'capsules-tablets': {'discountType': 'percentDiscount'}}, 'stackingBehavior': None, 'stackingMode': None, 'targetPrice': False, '__typename': 'Products_specialData_saleSpecials'}], '__typename': 'Products_specialData'}",Edible,
380,Shiva's rose,blueberry-fuego-pre-roll-3-pack-1-5g,Blueberry Fuego Pre-Roll 3-pack | 1.5g,Next Friday,20.2,False,,,,Pre-Rolls,
381,Shiva's rose,boom-out-odour-eliminator-candle-13oz,Boom Out Odour Eliminator Candle 13oz,Boom Out,17.5,False,,,,Accessories,
382,Shiva's rose,breaking-dexter-metal-rolling-tray-small,Breaking Dexter Metal Rolling Tray - Small,Smoke Arsenal,9.5,False,,,,Accessories,
383,Shiva's rose,buddswood-metal-rolling-tray-small,Buddswood Metal Rolling Tray - Small,Smoke Arsenal,9.95,False,,,,Accessories,
384,Shiva's rose,burger-pipe-mug,Burger Pipe Mug,Smoke Arsenal,29.95,False,,,,Accessories,
385,Shiva's rose,butt-bucket-black-small-extinguishing-ashtray,Butt Bucket Black Small Extinguishing Ashtray,Butt Bucket,4.0,False,,,,Accessories,
386,Shiva's rose,cbd-bugx-relief,CBD BugX Relief,Aiki Skin,27.2,False,,,,Topicals,
387,Shiva's rose,cbd-daily-relief-cream,CBD Daily Relief Cream,Dosecann,42.75,False,,,,Topicals,
388,Shiva's rose,cbd-runtz,CBD Runtz,Orchid CBD,25.2,False,,,,Flower,
389,Shiva's rose,cbd-runtz-pre-roll-5-pack-2-5g,CBD Runtz Pre-Roll 5-pack | 2.5g,Orchid CBD,25.5,False,,,,Pre-Rolls,
390,Shiva's rose,cbd-tattoo-aftercare-balm,CBD Tattoo Aftercare Balm,Aiki Skin,42.5,False,,,,Topicals,
391,Shiva's rose,cbg-cbd-1-2-advanced-formula-oil-30ml-27160,CBG:CBD 1:2 Advanced Formula Oil | 30ml,MediPharm Labs,54.95,True,,,,Concentrate,
392,Shiva's rose,canadian-maple-organic-hemp-wraps,Canadian Maple Organic Hemp Wraps,Low Cloud Organic Hemp Wraps,4.0,False,,,,Accessories,
393,Shiva's rose,candied-extract-lozenges,Candied Extract Lozenges,A-HA!,17.5,False,15.75,True,"{'bogoSpecials': None, 'saleSpecials': [{'discount': 10, 'discountStacking': None, 'menuType': 'both', 'percentDiscount': True, 'source': None, 'sourceId': None, 'specialId': '60ac6e0f90f74900cb770758', 'specialName': 'Sweet n Sour Saturdays', 'specialRestrictions': {'chocolates': {'discountType': 'percentDiscount'}, 'baked-goods': {'discountType': 'percentDiscount'}, 'gummies': {'discountType': 'percentDiscount'}, 'chews': {'discountType': 'percentDiscount'}, 'hard-candy': {'discountType': 'percentDiscount'}, 'capsules-tablets': {'discountType': 'percentDiscount'}}, 'stackingBehavior': None, 'stackingMode': None, 'targetPrice': False, '__typename': 'Products_specialData_saleSpecials'}], '__typename': 'Products_specialData'}",Edible,
394,Shiva's rose,canna-mom-ceramic-stash-jar-white,Canna Mom Ceramic Stash Jar - White,Generic,20.0,False,,,,Accessories,
395,Shiva's rose,cannabolish-odor-removing-candle-7oz-20980,Cannabolish Odor Removing Candle -7oz,Generic,20.0,False,,,,Accessories,
396,Shiva's rose,celtzer-mixer-beverage-4-pack,Celtzer Mixer Beverage 4-pack,Little Victory,19.2,False,,,,Edible,
397,Shiva's rose,cheeseburger-stash-jar,Cheeseburger Stash Jar,Fashioncraft,27.5,False,,,,Accessories,
398,Shiva's rose,cherry-jam,Cherry Jam,Wagners,83.75,False,,,,Flower,
399,Shiva's rose,cherry-kush-infused-blunt-1g,Cherry Kush Infused Blunt | 1g,BoxHot,14.75,False,,,,Pre-Rolls,
400,Shiva's rose,choast-king-size-papers-and-tips,Choast King Size Papers And Tips,Choast Rolls,3.5,False,,,,Accessories,
401,Shiva's rose,chocolate-brownies,Chocolate Brownies,Olli,11.98,False,10.78,True,"{'bogoSpecials': None, 'saleSpecials': [{'discount': 10, 'discountStacking': None, 'menuType': 'both', 'percentDiscount': True, 'source': None, 'sourceId': None, 'specialId': '60ac6e0f90f74900cb770758', 'specialName': 'Sweet n Sour Saturdays', 'specialRestrictions': {'chocolates': {'discountType': 'percentDiscount'}, 'baked-goods': {'discountType': 'percentDiscount'}, 'gummies': {'discountType': 'percentDiscount'}, 'chews': {'discountType': 'percentDiscount'}, 'hard-candy': {'discountType': 'percentDiscount'}, 'capsules-tablets': {'discountType': 'percentDiscount'}}, 'stackingBehavior': None, 'stackingMode': None, 'targetPrice': False, '__typename': 'Products_specialData_saleSpecials'}], '__typename': 'Products_specialData'}",Edible,
